curve,x,y
all,0.35609756097560974,0.18300349243306172
all,0.3573170731707317,0.18195576251455184
all,0.35853658536585364,0.180908032596042
all,0.3597560975609756,0.17997671711292204
all,0.36097560975609755,0.17892898719441216
all,0.3621951219512195,0.17788125727590226
all,0.36341463414634145,0.17683352735739238
all,0.3646341463414634,0.17578579743888245
all,0.36585365853658536,0.17462165308498256
all,0.3670731707317073,0.17345750873108268
all,0.36829268292682926,0.1722933643771828
all,0.3695121951219512,0.1711292200232829
all,0.37073170731707317,0.16996507566938301
all,0.3719512195121951,0.16880093131548313
all,0.37317073170731707,0.16775320139697322
all,0.374390243902439,0.16658905704307336
all,0.375609756097561,0.16554132712456346
all,0.37682926829268293,0.16449359720605355
all,0.3780487804878049,0.16344586728754368
all,0.37926829268292683,0.1621653084982538
all,0.3804878048780488,0.1610011641443539
all,0.38170731707317074,0.159720605355064
all,0.3829268292682927,0.15832363213038414
all,0.38414634146341464,0.15692665890570429
all,0.3853658536585366,0.15564610011641442
all,0.38658536585365855,0.15436554132712452
all,0.3878048780487805,0.15296856810244466
all,0.38902439024390245,0.1515715948777648
all,0.3902439024390244,0.15017462165308498
all,0.39146341463414636,0.14877764842840513
all,0.3926829268292683,0.1473806752037253
all,0.39390243902439026,0.14598370197904545
all,0.3951219512195122,0.14458672875436557
all,0.39634146341463417,0.1431897555296857
all,0.3975609756097561,0.14179278230500586
all,0.39878048780487807,0.140279394644936
all,0.4,0.13888242142025614
all,0.401219512195122,0.13748544819557626
all,0.4024390243902439,0.13597206053550642
all,0.4036585365853659,0.13445867287543656
all,0.40487804878048783,0.1330616996507567
all,0.4060975609756098,0.13143189755529686
all,0.4073170731707317,0.12991850989522702
all,0.40853658536585363,0.12828870779976717
all,0.4097560975609756,0.12665890570430732
all,0.41097560975609754,0.12502910360884747
all,0.4121951219512195,0.12339930151338763
all,0.41341463414634144,0.12176949941792779
all,0.4146341463414634,0.12037252619324793
all,0.41585365853658535,0.1187427240977881
all,0.4170731707317073,0.11711292200232828
all,0.41829268292682925,0.11571594877764844
all,0.4195121951219512,0.11408614668218862
all,0.42073170731707316,0.11245634458672879
all,0.4219512195121951,0.11105937136204894
all,0.42317073170731706,0.10954598370197907
all,0.424390243902439,0.10791618160651924
all,0.42560975609756097,0.10651920838183937
all,0.4268292682926829,0.10500582072176952
all,0.42804878048780487,0.10337601862630967
all,0.4292682926829268,0.10186263096623982
all,0.4304878048780488,0.10034924330616997
all,0.4317073170731707,0.0988358556461001
all,0.4329268292682927,0.09732246798603025
all,0.43414634146341463,0.09592549476135039
all,0.4353658536585366,0.09441210710128053
all,0.43658536585365854,0.09301513387660067
all,0.4378048780487805,0.09150174621653082
all,0.43902439024390244,0.08998835855646097
all,0.4402439024390244,0.08847497089639111
all,0.44146341463414634,0.08707799767171125
all,0.4426829268292683,0.08556461001164142
all,0.44390243902439025,0.08405122235157159
all,0.4451219512195122,0.08265424912689176
all,0.44634146341463415,0.08114086146682192
all,0.4475609756097561,0.07962747380675209
all,0.44878048780487806,0.07811408614668222
all,0.45,0.07671711292200237
all,0.45121951219512196,0.0752037252619325
all,0.4524390243902439,0.07380675203725265
all,0.45365853658536587,0.07229336437718278
all,0.4548780487804878,0.07089639115250293
all,0.4560975609756098,0.06949941792782306
all,0.4573170731707317,0.0681024447031432
all,0.4585365853658537,0.06670547147846333
all,0.45975609756097563,0.06530849825378347
all,0.4609756097560976,0.0639115250291036
all,0.46219512195121953,0.06251455180442374
all,0.4634146341463415,0.06123399301513387
all,0.46463414634146344,0.05995343422584399
all,0.4658536585365854,0.05867287543655411
all,0.46707317073170734,0.057275902211874244
all,0.4682926829268293,0.055878928987194376
all,0.4695121951219512,0.054481955762514515
all,0.47073170731707314,0.05308498253783465
all,0.4719512195121951,0.0518044237485448
all,0.47317073170731705,0.05064027939464493
all,0.474390243902439,0.049476135040745065
all,0.47560975609756095,0.04819557625145521
all,0.4768292682926829,0.04691501746216536
all,0.47804878048780486,0.04563445867287548
all,0.4792682926829268,0.04435389988358561
all,0.48048780487804876,0.04307334109429573
all,0.4817073170731707,0.04190919674039584
all,0.48292682926829267,0.04074505238649595
all,0.4841463414634146,0.03958090803259606
all,0.4853658536585366,0.038533178114086165
all,0.4865853658536585,0.03748544819557627
all,0.4878048780487805,0.036554132712456354
all,0.48902439024390243,0.03562281722933645
all,0.4902439024390244,0.03469150174621654
all,0.49146341463414633,0.03364377182770664
all,0.4926829268292683,0.03271245634458673
all,0.49390243902439024,0.03166472642607683
all,0.4951219512195122,0.03061699650756693
all,0.49634146341463414,0.02968568102444702
all,0.4975609756097561,0.02875436554132711
all,0.49878048780487805,0.0278230500582072
all,0.5,0.02689173457508729
all,0.501219512195122,0.02596041909196738
